
  0%|          | 0/10000 [00:00<?, ?it/s]
Building Graph:  34%|███▍      | 3444/10000 [00:38<01:40, 64.91it/s]
Building Graph:  35%|███▍      | 3451/10000 [00:38<01:39, 65.80it/s]
Building Graph:  35%|███▍      | 3458/10000 [00:38<01:42, 64.02it/s]
Building Graph:  35%|███▍      | 3465/10000 [00:38<01:42, 63.96it/s]
Building Graph:  35%|███▍      | 3472/10000 [00:39<01:42, 63.46it/s]
Building Graph:  35%|███▍      | 3479/10000 [00:39<01:40, 65.03it/s]
Building Graph:  35%|███▍      | 3486/10000 [00:39<01:39, 65.28it/s]
Building Graph:  35%|███▍      | 3493/10000 [00:39<01:41, 64.11it/s]
Building Graph:  35%|███▌      | 3500/10000 [00:39<01:41, 64.24it/s]
Building Graph:  35%|███▌      | 3507/10000 [00:39<01:41, 64.02it/s]
Building Graph:  35%|███▌      | 3514/10000 [00:39<01:41, 64.22it/s]
Building Graph:  35%|███▌      | 3521/10000 [00:39<01:40, 64.30it/s]
Building Graph:  35%|███▌      | 3528/10000 [00:39<01:42, 63.17it/s]
Building Graph:  35%|███▌      | 3535/10000 [00:40<01:41, 63.43it/s]
Building Graph:  35%|███▌      | 3542/10000 [00:40<01:41, 63.77it/s]
Building Graph:  35%|███▌      | 3549/10000 [00:40<01:43, 62.58it/s]
Building Graph:  36%|███▌      | 3557/10000 [00:40<01:39, 65.06it/s]
Building Graph:  36%|███▌      | 3564/10000 [00:40<01:40, 64.35it/s]
Building Graph:  36%|███▌      | 3571/10000 [00:40<01:40, 63.87it/s]
Building Graph:  36%|███▌      | 3578/10000 [00:40<01:40, 63.91it/s]
Building Graph:  36%|███▌      | 3585/10000 [00:40<01:41, 62.91it/s]
Building Graph:  36%|███▌      | 3592/10000 [00:40<01:42, 62.66it/s]
Building Graph:  36%|███▌      | 3599/10000 [00:41<01:41, 62.79it/s]
Building Graph:  36%|███▌      | 3606/10000 [00:41<01:41, 62.94it/s]
Building Graph:  36%|███▌      | 3613/10000 [00:41<01:40, 63.81it/s]
Building Graph:  36%|███▌      | 3620/10000 [00:41<01:40, 63.24it/s]
Building Graph:  36%|███▋      | 3627/10000 [00:41<01:42, 62.11it/s]
Building Graph:  36%|███▋      | 3634/10000 [00:41<01:45, 60.37it/s]
Building Graph:  36%|███▋      | 3641/10000 [00:41<01:43, 61.68it/s]
Building Graph:  36%|███▋      | 3648/10000 [00:41<01:42, 62.20it/s]
Building Graph:  37%|███▋      | 3655/10000 [00:41<01:39, 63.48it/s]
Building Graph:  37%|███▋      | 3662/10000 [00:42<01:39, 63.90it/s]
Building Graph:  37%|███▋      | 3669/10000 [00:42<01:38, 64.49it/s]
Building Graph:  37%|███▋      | 3676/10000 [00:42<01:37, 64.97it/s]
Building Graph:  37%|███▋      | 3683/10000 [00:42<01:39, 63.51it/s]
Building Graph:  37%|███▋      | 3690/10000 [00:42<01:40, 62.90it/s]
Building Graph:  37%|███▋      | 3697/10000 [00:42<01:41, 61.92it/s]
Building Graph:  37%|███▋      | 3704/10000 [00:42<01:39, 63.06it/s]
Building Graph:  37%|███▋      | 3711/10000 [00:42<01:38, 63.53it/s]
Building Graph:  37%|███▋      | 3718/10000 [00:42<01:37, 64.21it/s]
Building Graph:  37%|███▋      | 3725/10000 [00:43<01:36, 64.83it/s]
Building Graph:  37%|███▋      | 3732/10000 [00:43<01:37, 64.09it/s]
Building Graph:  37%|███▋      | 3739/10000 [00:43<01:38, 63.53it/s]
Building Graph:  37%|███▋      | 3746/10000 [00:43<01:38, 63.67it/s]
Building Graph:  38%|███▊      | 3753/10000 [00:43<01:39, 62.61it/s]
Building Graph:  38%|███▊      | 3760/10000 [00:43<01:40, 62.26it/s]
Building Graph:  38%|███▊      | 3767/10000 [00:43<01:38, 63.45it/s]
Building Graph:  38%|███▊      | 3774/10000 [00:43<01:36, 64.34it/s]
Building Graph:  38%|███▊      | 3781/10000 [00:43<01:37, 63.46it/s]
Building Graph:  38%|███▊      | 3788/10000 [00:44<01:37, 63.90it/s]
Building Graph:  38%|███▊      | 3795/10000 [00:44<01:36, 64.25it/s]
Building Graph:  38%|███▊      | 3802/10000 [00:44<01:35, 64.79it/s]
Building Graph:  38%|███▊      | 3809/10000 [00:44<01:36, 63.97it/s]
Building Graph:  38%|███▊      | 3816/10000 [00:44<01:35, 64.63it/s]
Building Graph:  38%|███▊      | 3823/10000 [00:44<01:36, 63.70it/s]
Building Graph:  38%|███▊      | 3830/10000 [00:44<01:38, 62.47it/s]
Building Graph:  38%|███▊      | 3837/10000 [00:44<01:37, 63.41it/s]
Building Graph:  38%|███▊      | 3844/10000 [00:44<01:37, 62.88it/s]
Building Graph:  39%|███▊      | 3851/10000 [00:45<01:38, 62.56it/s]
Building Graph:  39%|███▊      | 3858/10000 [00:45<01:37, 62.80it/s]
Building Graph:  39%|███▊      | 3865/10000 [00:45<01:37, 62.80it/s]
Building Graph:  39%|███▊      | 3872/10000 [00:45<01:36, 63.79it/s]
Building Graph:  39%|███▉      | 3879/10000 [00:45<01:37, 62.76it/s]
Building Graph:  39%|███▉      | 3886/10000 [00:45<01:39, 61.66it/s]
Building Graph:  39%|███▉      | 3893/10000 [00:45<01:39, 61.41it/s]
Building Graph:  39%|███▉      | 3900/10000 [00:45<01:39, 61.35it/s]
Building Graph:  39%|███▉      | 3907/10000 [00:45<01:39, 61.06it/s]
Building Graph:  39%|███▉      | 3914/10000 [00:46<01:38, 61.54it/s]
Building Graph:  39%|███▉      | 3921/10000 [00:46<01:38, 61.95it/s]
Building Graph:  39%|███▉      | 3928/10000 [00:46<01:36, 62.81it/s]
Building Graph:  39%|███▉      | 3935/10000 [00:46<01:38, 61.78it/s]
Building Graph:  39%|███▉      | 3942/10000 [00:46<01:38, 61.78it/s]
Building Graph:  39%|███▉      | 3949/10000 [00:46<01:37, 62.14it/s]
Building Graph:  40%|███▉      | 3956/10000 [00:46<01:38, 61.45it/s]
Building Graph:  40%|███▉      | 3963/10000 [00:46<01:39, 60.46it/s]
Building Graph:  40%|███▉      | 3970/10000 [00:46<01:41, 59.64it/s]
Building Graph:  40%|███▉      | 3977/10000 [00:47<01:39, 60.28it/s]
Building Graph:  40%|███▉      | 3984/10000 [00:47<01:39, 60.73it/s]
Building Graph:  40%|███▉      | 3991/10000 [00:47<01:36, 61.99it/s]
Building Graph:  40%|███▉      | 3998/10000 [00:47<01:37, 61.75it/s]
Building Graph:  40%|████      | 4005/10000 [00:47<01:38, 60.96it/s]
Building Graph:  40%|████      | 4012/10000 [00:47<01:38, 60.55it/s]
Building Graph:  40%|████      | 4019/10000 [00:47<01:37, 61.33it/s]
Building Graph:  40%|████      | 4027/10000 [00:47<01:33, 63.71it/s]
Building Graph:  40%|████      | 4034/10000 [00:47<01:31, 64.93it/s]
Building Graph:  40%|████      | 4041/10000 [00:48<01:32, 64.51it/s]
Building Graph:  40%|████      | 4048/10000 [00:48<01:34, 63.27it/s]
Building Graph:  41%|████      | 4055/10000 [00:48<01:34, 62.98it/s]
Building Graph:  41%|████      | 4062/10000 [00:48<01:36, 61.60it/s]
Building Graph:  41%|████      | 4069/10000 [00:48<01:35, 62.13it/s]
Building Graph:  41%|████      | 4076/10000 [00:48<01:35, 62.35it/s]
Building Graph:  41%|████      | 4083/10000 [00:48<01:35, 61.97it/s]
Building Graph:  41%|████      | 4090/10000 [00:48<01:35, 61.65it/s]
Building Graph:  41%|████      | 4097/10000 [00:48<01:35, 61.57it/s]
Building Graph:  41%|████      | 4104/10000 [00:49<01:37, 60.66it/s]
Building Graph:  41%|████      | 4111/10000 [00:49<01:37, 60.70it/s]
Building Graph:  41%|████      | 4118/10000 [00:49<01:35, 61.74it/s]
Building Graph:  41%|████▏     | 4125/10000 [00:49<01:35, 61.61it/s]
Building Graph:  41%|████▏     | 4132/10000 [00:49<01:37, 60.09it/s]
Building Graph:  41%|████▏     | 4139/10000 [00:49<01:37, 60.09it/s]
Building Graph:  41%|████▏     | 4146/10000 [00:49<01:34, 62.14it/s]
Building Graph:  42%|████▏     | 4153/10000 [00:49<01:34, 62.15it/s]
Building Graph:  42%|████▏     | 4160/10000 [00:50<01:34, 61.83it/s]
Building Graph:  42%|████▏     | 4167/10000 [00:50<01:33, 62.10it/s]
Building Graph:  42%|████▏     | 4174/10000 [00:50<01:33, 62.39it/s]
Building Graph:  42%|████▏     | 4181/10000 [00:50<01:33, 62.54it/s]
Building Graph:  42%|████▏     | 4188/10000 [00:50<01:33, 62.15it/s]
Building Graph:  42%|████▏     | 4195/10000 [00:50<01:33, 62.16it/s]
Building Graph:  42%|████▏     | 4202/10000 [00:50<01:32, 62.40it/s]
Building Graph:  42%|████▏     | 4209/10000 [00:50<01:30, 64.10it/s]
Building Graph:  42%|████▏     | 4216/10000 [00:50<01:34, 61.27it/s]
Building Graph:  42%|████▏     | 4223/10000 [00:51<01:35, 60.29it/s]
Building Graph:  42%|████▏     | 4230/10000 [00:51<01:33, 61.59it/s]
Building Graph:  42%|████▏     | 4237/10000 [00:51<01:34, 61.16it/s]
Building Graph:  42%|████▏     | 4244/10000 [00:51<01:33, 61.44it/s]
Building Graph:  43%|████▎     | 4251/10000 [00:51<01:35, 60.35it/s]
Building Graph:  43%|████▎     | 4258/10000 [00:51<01:36, 59.47it/s]
Building Graph:  43%|████▎     | 4265/10000 [00:51<01:34, 60.48it/s]
Building Graph:  43%|████▎     | 4272/10000 [00:51<01:37, 58.95it/s]
Building Graph:  43%|████▎     | 4278/10000 [00:51<01:37, 58.86it/s]
Building Graph:  43%|████▎     | 4285/10000 [00:52<01:35, 59.65it/s]
Building Graph:  43%|████▎     | 4291/10000 [00:52<01:36, 59.02it/s]
Building Graph:  43%|████▎     | 4297/10000 [00:52<01:36, 59.18it/s]
Building Graph:  43%|████▎     | 4303/10000 [00:52<01:37, 58.22it/s]
Building Graph:  43%|████▎     | 4309/10000 [00:52<01:38, 57.90it/s]
Building Graph:  43%|████▎     | 4316/10000 [00:52<01:36, 59.18it/s]
Building Graph:  43%|████▎     | 4323/10000 [00:52<01:34, 60.26it/s]
Building Graph:  43%|████▎     | 4330/10000 [00:52<01:34, 59.86it/s]
Building Graph:  43%|████▎     | 4336/10000 [00:52<01:35, 59.22it/s]
Building Graph:  43%|████▎     | 4343/10000 [00:53<01:33, 60.58it/s]
Building Graph:  44%|████▎     | 4350/10000 [00:53<01:33, 60.70it/s]
Building Graph:  44%|████▎     | 4357/10000 [00:53<01:34, 59.69it/s]
Building Graph:  44%|████▎     | 4364/10000 [00:53<01:33, 60.19it/s]
Building Graph:  44%|████▎     | 4371/10000 [00:53<01:33, 60.12it/s]
Building Graph:  44%|████▍     | 4378/10000 [00:53<01:33, 60.18it/s]
Building Graph:  44%|████▍     | 4385/10000 [00:53<01:32, 60.50it/s]
Building Graph:  44%|████▍     | 4392/10000 [00:53<01:33, 59.76it/s]
Building Graph:  44%|████▍     | 4399/10000 [00:53<01:33, 60.06it/s]
Building Graph:  44%|████▍     | 4406/10000 [00:54<01:32, 60.64it/s]
Building Graph:  44%|████▍     | 4413/10000 [00:54<01:32, 60.67it/s]
Building Graph:  44%|████▍     | 4420/10000 [00:54<01:31, 60.85it/s]
Building Graph:  44%|████▍     | 4427/10000 [00:54<01:31, 61.12it/s]
Building Graph:  44%|████▍     | 4434/10000 [00:54<01:30, 61.59it/s]
Building Graph:  44%|████▍     | 4441/10000 [00:54<01:31, 60.70it/s]
Building Graph:  44%|████▍     | 4448/10000 [00:54<01:33, 59.19it/s]
Building Graph:  45%|████▍     | 4454/10000 [00:54<01:33, 59.19it/s]
Building Graph:  45%|████▍     | 4460/10000 [00:54<01:33, 59.12it/s]
Building Graph:  45%|████▍     | 4466/10000 [00:55<01:35, 58.00it/s]
Building Graph:  45%|████▍     | 4472/10000 [00:55<01:34, 58.22it/s]
Building Graph:  45%|████▍     | 4478/10000 [00:55<01:37, 56.73it/s]
Building Graph:  45%|████▍     | 4484/10000 [00:55<01:38, 56.28it/s]
Building Graph:  45%|████▍     | 4490/10000 [00:55<01:36, 56.90it/s]
Building Graph:  45%|████▍     | 4496/10000 [00:55<01:35, 57.74it/s]
Building Graph:  45%|████▌     | 4502/10000 [00:55<01:36, 56.87it/s]
Building Graph:  45%|████▌     | 4508/10000 [00:55<01:36, 56.73it/s]
Building Graph:  45%|████▌     | 4514/10000 [00:55<01:36, 56.66it/s]
Building Graph:  45%|████▌     | 4521/10000 [00:56<01:34, 57.96it/s]
Building Graph:  45%|████▌     | 4528/10000 [00:56<01:32, 59.28it/s]
Building Graph:  45%|████▌     | 4535/10000 [00:56<01:30, 60.24it/s]
Building Graph:  45%|████▌     | 4542/10000 [00:56<01:31, 59.77it/s]
Building Graph:  45%|████▌     | 4549/10000 [00:56<01:31, 59.26it/s]
Building Graph:  46%|████▌     | 4555/10000 [00:56<01:33, 58.52it/s]
Building Graph:  46%|████▌     | 4561/10000 [00:56<01:34, 57.72it/s]
Building Graph:  46%|████▌     | 4567/10000 [00:56<01:34, 57.31it/s]
Building Graph:  46%|████▌     | 4573/10000 [00:56<01:35, 56.98it/s]
Building Graph:  46%|████▌     | 4579/10000 [00:57<01:34, 57.28it/s]
Building Graph:  46%|████▌     | 4585/10000 [00:57<01:35, 56.69it/s]
Building Graph:  46%|████▌     | 4591/10000 [00:57<01:37, 55.53it/s]
Building Graph:  46%|████▌     | 4597/10000 [00:57<01:37, 55.16it/s]
Building Graph:  46%|████▌     | 4603/10000 [00:57<01:35, 56.50it/s]
Building Graph:  46%|████▌     | 4609/10000 [00:57<01:34, 56.78it/s]
Building Graph:  46%|████▌     | 4615/10000 [00:57<01:35, 56.37it/s]
Building Graph:  46%|████▌     | 4621/10000 [00:57<01:33, 57.30it/s]
Building Graph:  46%|████▋     | 4627/10000 [00:57<01:36, 55.71it/s]
Building Graph:  46%|████▋     | 4633/10000 [00:58<01:36, 55.86it/s]
Building Graph:  46%|████▋     | 4639/10000 [00:58<01:35, 56.23it/s]
Building Graph:  46%|████▋     | 4645/10000 [00:58<01:34, 56.40it/s]
Building Graph:  47%|████▋     | 4651/10000 [00:58<01:34, 56.31it/s]
Building Graph:  47%|████▋     | 4657/10000 [00:58<01:33, 57.14it/s]
Building Graph:  47%|████▋     | 4663/10000 [00:58<01:33, 56.85it/s]
Building Graph:  47%|████▋     | 4669/10000 [00:58<01:33, 57.19it/s]
Building Graph:  47%|████▋     | 4675/10000 [00:58<01:35, 56.02it/s]
Building Graph:  47%|████▋     | 4681/10000 [00:58<01:34, 56.28it/s]
Building Graph:  47%|████▋     | 4688/10000 [00:58<01:32, 57.15it/s]
Building Graph:  47%|████▋     | 4694/10000 [00:59<01:34, 56.25it/s]
Building Graph:  47%|████▋     | 4700/10000 [00:59<01:35, 55.67it/s]
Building Graph:  47%|████▋     | 4706/10000 [00:59<01:33, 56.53it/s]
Building Graph:  47%|████▋     | 4712/10000 [00:59<01:34, 56.20it/s]
Building Graph:  47%|████▋     | 4718/10000 [00:59<01:33, 56.47it/s]
Building Graph:  47%|████▋     | 4724/10000 [00:59<01:32, 57.13it/s]
Building Graph:  47%|████▋     | 4730/10000 [00:59<01:31, 57.75it/s]
Building Graph:  47%|████▋     | 4737/10000 [00:59<01:30, 58.41it/s]
Building Graph:  47%|████▋     | 4743/10000 [00:59<01:32, 57.01it/s]
Building Graph:  47%|████▋     | 4749/10000 [01:00<01:32, 56.61it/s]
Building Graph:  48%|████▊     | 4755/10000 [01:00<01:35, 54.76it/s]
Building Graph:  48%|████▊     | 4761/10000 [01:00<01:33, 55.81it/s]
Building Graph:  48%|████▊     | 4767/10000 [01:00<01:35, 54.78it/s]
Building Graph:  48%|████▊     | 4773/10000 [01:00<01:35, 54.86it/s]
Building Graph:  48%|████▊     | 4779/10000 [01:00<01:33, 55.77it/s]
Building Graph:  48%|████▊     | 4785/10000 [01:00<01:32, 56.33it/s]
Building Graph:  48%|████▊     | 4792/10000 [01:00<01:28, 58.87it/s]
Building Graph:  48%|████▊     | 4798/10000 [01:00<01:31, 56.90it/s]
Building Graph:  48%|████▊     | 4804/10000 [01:01<01:31, 56.66it/s]
Building Graph:  48%|████▊     | 4810/10000 [01:01<01:33, 55.76it/s]
Building Graph:  48%|████▊     | 4817/10000 [01:01<01:31, 56.44it/s]
Building Graph:  48%|████▊     | 4823/10000 [01:01<01:32, 55.92it/s]
Building Graph:  48%|████▊     | 4829/10000 [01:01<01:33, 55.49it/s]
Building Graph:  48%|████▊     | 4835/10000 [01:01<01:35, 54.34it/s]
Building Graph:  48%|████▊     | 4842/10000 [01:01<01:32, 55.75it/s]
Building Graph:  48%|████▊     | 4848/10000 [01:01<01:30, 56.86it/s]
Building Graph:  49%|████▊     | 4854/10000 [01:01<01:29, 57.39it/s]
Building Graph:  49%|████▊     | 4860/10000 [01:02<01:28, 58.09it/s]
Building Graph:  49%|████▊     | 4866/10000 [01:02<01:28, 57.79it/s]
Building Graph:  49%|████▊     | 4872/10000 [01:02<01:28, 57.82it/s]
Building Graph:  49%|████▉     | 4878/10000 [01:02<01:30, 56.78it/s]
Building Graph:  49%|████▉     | 4884/10000 [01:02<01:31, 56.20it/s]
Building Graph:  49%|████▉     | 4890/10000 [01:02<01:30, 56.75it/s]
Building Graph:  49%|████▉     | 4896/10000 [01:02<01:30, 56.52it/s]
Building Graph:  49%|████▉     | 4902/10000 [01:02<01:30, 56.16it/s]
Building Graph:  49%|████▉     | 4908/10000 [01:02<01:34, 54.10it/s]
Building Graph:  49%|████▉     | 4914/10000 [01:03<01:31, 55.50it/s]
Building Graph:  49%|████▉     | 4920/10000 [01:03<01:31, 55.36it/s]
Building Graph:  49%|████▉     | 4926/10000 [01:03<01:31, 55.51it/s]
Building Graph:  49%|████▉     | 4932/10000 [01:03<01:31, 55.66it/s]
Building Graph:  49%|████▉     | 4939/10000 [01:03<01:27, 57.56it/s]
Building Graph:  49%|████▉     | 4945/10000 [01:03<01:26, 58.18it/s]
Building Graph:  50%|████▉     | 4951/10000 [01:03<01:26, 58.60it/s]
Building Graph:  50%|████▉     | 4957/10000 [01:03<01:26, 58.07it/s]
Building Graph:  50%|████▉     | 4963/10000 [01:03<01:27, 57.90it/s]
Building Graph:  50%|████▉     | 4970/10000 [01:03<01:25, 59.13it/s]
Building Graph:  50%|████▉     | 4977/10000 [01:04<01:24, 59.23it/s]
Building Graph:  50%|████▉     | 4983/10000 [01:04<01:25, 58.57it/s]
Building Graph:  50%|████▉     | 4990/10000 [01:04<01:25, 58.71it/s]
Building Graph:  50%|████▉     | 4996/10000 [01:04<01:25, 58.42it/s]
Building Graph:  50%|█████     | 5002/10000 [01:04<01:27, 57.28it/s]
Building Graph:  50%|█████     | 5008/10000 [01:04<01:30, 54.86it/s]
Building Graph:  50%|█████     | 5014/10000 [01:04<01:29, 55.60it/s]
Building Graph:  50%|█████     | 5020/10000 [01:04<01:28, 56.00it/s]
Building Graph:  50%|█████     | 5026/10000 [01:04<01:28, 56.04it/s]
Building Graph:  50%|█████     | 5032/10000 [01:05<01:29, 55.49it/s]
Building Graph:  50%|█████     | 5038/10000 [01:05<01:28, 56.10it/s]
Building Graph:  50%|█████     | 5044/10000 [01:05<01:27, 56.89it/s]
Building Graph:  50%|█████     | 5050/10000 [01:05<01:28, 56.03it/s]
Building Graph:  51%|█████     | 5056/10000 [01:05<01:30, 54.82it/s]
Building Graph:  51%|█████     | 5062/10000 [01:05<01:29, 55.09it/s]
Building Graph:  51%|█████     | 5068/10000 [01:05<01:28, 55.73it/s]
Building Graph:  51%|█████     | 5074/10000 [01:05<01:27, 56.15it/s]
Building Graph:  51%|█████     | 5080/10000 [01:05<01:27, 56.17it/s]
Building Graph:  51%|█████     | 5086/10000 [01:06<01:29, 54.97it/s]
Building Graph:  51%|█████     | 5092/10000 [01:06<01:30, 54.11it/s]
Building Graph:  51%|█████     | 5098/10000 [01:06<01:29, 55.07it/s]
Building Graph:  51%|█████     | 5104/10000 [01:06<01:28, 55.40it/s]
Building Graph:  51%|█████     | 5110/10000 [01:06<01:28, 55.32it/s]
Building Graph:  51%|█████     | 5116/10000 [01:06<01:27, 56.08it/s]
Building Graph:  51%|█████     | 5122/10000 [01:06<01:25, 56.85it/s]
Building Graph:  51%|█████▏    | 5128/10000 [01:06<01:27, 55.49it/s]
Building Graph:  51%|█████▏    | 5134/10000 [01:06<01:27, 55.63it/s]
Building Graph:  51%|█████▏    | 5140/10000 [01:07<01:27, 55.74it/s]
Building Graph:  51%|█████▏    | 5146/10000 [01:07<01:28, 54.77it/s]
Building Graph:  52%|█████▏    | 5152/10000 [01:07<01:27, 55.22it/s]
Building Graph:  52%|█████▏    | 5158/10000 [01:07<01:26, 55.85it/s]
Building Graph:  52%|█████▏    | 5164/10000 [01:07<01:27, 55.05it/s]
Building Graph:  52%|█████▏    | 5170/10000 [01:07<01:28, 54.36it/s]
Building Graph:  52%|█████▏    | 5176/10000 [01:07<01:26, 55.78it/s]
Building Graph:  52%|█████▏    | 5182/10000 [01:07<01:26, 55.46it/s]
Building Graph:  52%|█████▏    | 5188/10000 [01:07<01:25, 56.53it/s]
Building Graph:  52%|█████▏    | 5194/10000 [01:07<01:25, 56.36it/s]
Building Graph:  52%|█████▏    | 5200/10000 [01:08<01:25, 56.44it/s]
Building Graph:  52%|█████▏    | 5206/10000 [01:08<01:25, 56.06it/s]
Building Graph:  52%|█████▏    | 5212/10000 [01:08<01:28, 54.37it/s]
Building Graph:  52%|█████▏    | 5218/10000 [01:08<01:27, 54.74it/s]
Building Graph:  52%|█████▏    | 5224/10000 [01:08<01:30, 52.93it/s]
Building Graph:  52%|█████▏    | 5230/10000 [01:08<01:29, 53.28it/s]
Building Graph:  52%|█████▏    | 5236/10000 [01:08<01:27, 54.30it/s]
Building Graph:  52%|█████▏    | 5242/10000 [01:08<01:25, 55.74it/s]
Building Graph:  52%|█████▏    | 5248/10000 [01:08<01:24, 56.34it/s]
Building Graph:  53%|█████▎    | 5254/10000 [01:09<01:24, 55.88it/s]
Building Graph:  53%|█████▎    | 5260/10000 [01:09<01:23, 56.97it/s]
Building Graph:  53%|█████▎    | 5266/10000 [01:09<01:25, 55.36it/s]
Building Graph:  53%|█████▎    | 5272/10000 [01:09<01:26, 54.96it/s]
Building Graph:  53%|█████▎    | 5278/10000 [01:09<01:24, 56.00it/s]
Building Graph:  53%|█████▎    | 5284/10000 [01:09<01:22, 56.85it/s]
Building Graph:  53%|█████▎    | 5290/10000 [01:09<01:24, 55.63it/s]
Building Graph:  53%|█████▎    | 5296/10000 [01:09<01:25, 55.18it/s]
Building Graph:  53%|█████▎    | 5302/10000 [01:09<01:26, 54.12it/s]
Building Graph:  53%|█████▎    | 5308/10000 [01:10<01:26, 54.16it/s]
Building Graph:  53%|█████▎    | 5314/10000 [01:10<01:24, 55.69it/s]
Building Graph:  53%|█████▎    | 5321/10000 [01:10<01:23, 56.14it/s]
Building Graph:  53%|█████▎    | 5327/10000 [01:10<01:25, 54.96it/s]
Building Graph:  53%|█████▎    | 5333/10000 [01:10<01:23, 55.60it/s]
Building Graph:  53%|█████▎    | 5339/10000 [01:10<01:24, 55.21it/s]
Building Graph:  53%|█████▎    | 5345/10000 [01:10<01:25, 54.73it/s]
Building Graph:  54%|█████▎    | 5351/10000 [01:10<01:24, 55.06it/s]
Building Graph:  54%|█████▎    | 5357/10000 [01:10<01:24, 55.04it/s]
Building Graph:  54%|█████▎    | 5363/10000 [01:11<01:22, 56.15it/s]
Building Graph:  54%|█████▎    | 5369/10000 [01:11<01:22, 56.36it/s]
Building Graph:  54%|█████▍    | 5375/10000 [01:11<01:22, 55.77it/s]
Building Graph:  54%|█████▍    | 5381/10000 [01:11<01:24, 54.89it/s]
Building Graph:  54%|█████▍    | 5387/10000 [01:11<01:24, 54.30it/s]
Building Graph:  54%|█████▍    | 5393/10000 [01:11<01:25, 54.10it/s]
Building Graph:  54%|█████▍    | 5399/10000 [01:11<01:24, 54.54it/s]
Building Graph:  54%|█████▍    | 5405/10000 [01:11<01:25, 53.87it/s]
Building Graph:  54%|█████▍    | 5411/10000 [01:11<01:26, 53.30it/s]
Building Graph:  54%|█████▍    | 5417/10000 [01:12<01:24, 54.36it/s]
Building Graph:  54%|█████▍    | 5423/10000 [01:12<01:24, 54.24it/s]
Building Graph:  54%|█████▍    | 5429/10000 [01:12<01:25, 53.67it/s]
Building Graph:  54%|█████▍    | 5435/10000 [01:12<01:24, 53.84it/s]
Building Graph:  54%|█████▍    | 5441/10000 [01:12<01:22, 55.22it/s]
Building Graph:  54%|█████▍    | 5447/10000 [01:12<01:21, 55.54it/s]
Building Graph:  55%|█████▍    | 5453/10000 [01:12<01:20, 56.32it/s]
Building Graph:  55%|█████▍    | 5459/10000 [01:12<01:20, 56.63it/s]
Building Graph:  55%|█████▍    | 5465/10000 [01:12<01:20, 56.22it/s]
Building Graph:  55%|█████▍    | 5471/10000 [01:13<01:20, 56.38it/s]
Building Graph:  55%|█████▍    | 5477/10000 [01:13<01:20, 55.85it/s]
Building Graph:  55%|█████▍    | 5483/10000 [01:13<01:20, 56.05it/s]
Building Graph:  55%|█████▍    | 5489/10000 [01:13<01:20, 56.35it/s]
Building Graph:  55%|█████▍    | 5495/10000 [01:13<01:21, 55.03it/s]
Building Graph:  55%|█████▌    | 5501/10000 [01:13<01:21, 55.17it/s]
Building Graph:  55%|█████▌    | 5507/10000 [01:13<01:20, 55.88it/s]
Building Graph:  55%|█████▌    | 5513/10000 [01:13<01:20, 55.59it/s]
Building Graph:  55%|█████▌    | 5519/10000 [01:13<01:20, 56.01it/s]
Building Graph:  55%|█████▌    | 5525/10000 [01:13<01:20, 55.33it/s]
Building Graph:  55%|█████▌    | 5531/10000 [01:14<01:24, 53.18it/s]
Building Graph:  55%|█████▌    | 5537/10000 [01:14<01:23, 53.51it/s]
Building Graph:  55%|█████▌    | 5543/10000 [01:14<01:25, 52.43it/s]
Building Graph:  55%|█████▌    | 5549/10000 [01:14<01:23, 53.32it/s]
Building Graph:  56%|█████▌    | 5555/10000 [01:14<01:25, 52.03it/s]
Building Graph:  56%|█████▌    | 5561/10000 [01:14<01:24, 52.35it/s]
Building Graph:  56%|█████▌    | 5567/10000 [01:14<01:24, 52.55it/s]
Building Graph:  56%|█████▌    | 5573/10000 [01:14<01:23, 52.76it/s]
Building Graph:  56%|█████▌    | 5579/10000 [01:15<01:22, 53.73it/s]
Building Graph:  56%|█████▌    | 5585/10000 [01:15<01:21, 54.24it/s]
Building Graph:  56%|█████▌    | 5591/10000 [01:15<01:23, 52.72it/s]
Building Graph:  56%|█████▌    | 5597/10000 [01:15<01:24, 52.21it/s]
Building Graph:  56%|█████▌    | 5603/10000 [01:15<01:22, 53.47it/s]
Building Graph:  56%|█████▌    | 5609/10000 [01:15<01:20, 54.48it/s]
Building Graph:  56%|█████▌    | 5615/10000 [01:15<01:20, 54.58it/s]
Building Graph:  56%|█████▌    | 5621/10000 [01:15<01:19, 54.89it/s]
Building Graph:  56%|█████▋    | 5627/10000 [01:15<01:19, 55.04it/s]
Building Graph:  56%|█████▋    | 5633/10000 [01:16<01:22, 52.93it/s]
Building Graph:  56%|█████▋    | 5639/10000 [01:16<01:21, 53.48it/s]
Building Graph:  56%|█████▋    | 5645/10000 [01:16<01:20, 54.17it/s]
Building Graph:  57%|█████▋    | 5651/10000 [01:16<01:20, 53.97it/s]
Building Graph:  57%|█████▋    | 5657/10000 [01:16<01:20, 53.72it/s]
Building Graph:  57%|█████▋    | 5663/10000 [01:16<01:20, 54.16it/s]
Building Graph:  57%|█████▋    | 5669/10000 [01:16<01:19, 54.32it/s]
Building Graph:  57%|█████▋    | 5675/10000 [01:16<01:19, 54.69it/s]
Building Graph:  57%|█████▋    | 5681/10000 [01:16<01:18, 55.11it/s]
